,index,seconds,minutes,dateTime,cli_temp,ser_vol,ser_cur,ser_pow,cli_vol,cli_cur,cli_pow,newIndex
1077,2095,2095.794,34.9299,20220503 19:14:54,54.0,5,0.41,2.05,5,0.7,3.5,14
1078,2096,2096.792,34.9465333333,20220503 19:14:55,54.75,5,0.41,2.05,5,0.5,2.5,15
1079,2097,2097.793,34.9632166667,20220503 19:14:56,54.75,5,0.41,2.05,5,0.41,2.05,16
1080,2098,2098.789,34.9798166667,20220503 19:14:57,54.0,5,0.41,2.05,5,0.78,3.9,17
1081,2099,2099.793,34.99655,20220503 19:14:58,54.5,5,0.41,2.05,5,0.77,3.85,18
1082,2100,2100.792,35.0132,20220503 19:14:59,54.75,5,0.41,2.05,5,0.41,2.05,19
1083,2101,2101.789,35.0298166667,20220503 19:15:00,54.75,5,0.41,2.05,5,0.79,3.95,20
1084,2102,2102.794,35.0465666667,20220503 19:15:01,54.25,5,0.41,2.05,5,0.92,4.6,21
1085,2103,2103.792,35.0632,20220503 19:15:02,54.5,5,0.41,2.05,5,0.5,2.5,22
1086,2104,2104.789,35.0798166667,20220503 19:15:03,55.0,5,0.41,2.05,5,0.73,3.65,23
1087,2105,2105.794,35.0965666667,20220503 19:15:04,55.0,5,0.41,2.05,5,0.8,4.0,24
1088,2106,2106.814,35.1135666667,20220503 19:15:05,55.25,5,0.41,2.05,5,0.64,3.2,25
1089,2107,2107.791,35.12985,20220503 19:15:06,55.75,5,0.41,2.05,5,0.63,3.15,26
1090,2108,2108.792,35.1465333333,20220503 19:15:07,55.75,5,0.41,2.05,5,0.81,4.05,27
1091,2109,2109.791,35.1631833333,20220503 19:15:08,55.75,5,0.46,2.3,5,0.8,4.0,28
1092,2110,2110.92,35.182,20220503 19:15:09,56.25,5,0.41,2.05,5,0.5,2.5,29
1093,2111,2111.79,35.1965,20220503 19:15:10,56.5,5,0.41,2.05,5,0.41,2.05,30
1094,2112,2112.789,35.21315,20220503 19:15:11,56.25,5,0.41,2.05,5,0.8,4.0,31
1095,2113,2113.793,35.2298833333,20220503 19:15:12,55.75,5,0.41,2.05,5,0.8,4.0,32
1096,2114,2114.789,35.2464833333,20220503 19:15:13,55.75,5,0.41,2.05,5,0.64,3.2,33
1097,2115,2115.789,35.26315,20220503 19:15:14,56.25,5,0.41,2.05,5,0.65,3.25,34
1098,2116,2116.79,35.2798333333,20220503 19:15:15,56.5,5,0.41,2.05,5,0.68,3.4,35
1099,2117,2117.792,35.2965333333,20220503 19:15:16,56.75,5,0.41,2.05,5,0.41,2.05,36
1100,2118,2118.789,35.31315,20220503 19:15:17,56.0,5,0.41,2.05,5,0.79,3.95,37
1101,2119,2119.792,35.3298666667,20220503 19:15:18,56.25,5,0.41,2.05,5,0.8,4.0,38
1102,2120,2120.792,35.3465333333,20220503 19:15:19,56.75,5,0.41,2.05,5,0.67,3.35,39
1103,2121,2121.789,35.36315,20220503 19:15:20,57.25,5,0.49,2.45,5,0.63,3.15,40
1104,2122,2122.793,35.3798833333,20220503 19:15:21,57.0,5,0.43,2.15,5,0.46,2.3,41
1105,444,444.169,7.4028166667,20220506 09:39:40,46.75,5,0.4,2.0,5,0.62,3.1,0
1106,445,445.169,7.4194833333,20220506 09:39:41,47.0,5,0.52,2.6,5,0.59,2.95,1
1107,446,446.167,7.4361166667,20220506 09:39:42,47.25,5,0.5,2.5,5,0.58,2.9,2
1108,447,447.165,7.45275,20220506 09:39:43,47.75,5,0.47,2.35,5,0.76,3.8,3
1109,448,448.165,7.4694166667,20220506 09:39:44,48.0,5,0.43,2.15,5,0.86,4.3,4
1110,449,449.167,7.4861166667,20220506 09:39:45,48.75,5,0.49,2.45,5,0.6,3.0,5
1111,450,450.165,7.50275,20220506 09:39:46,49.75,5,0.4,2.0,5,0.63,3.15,6
1112,451,451.169,7.5194833333,20220506 09:39:47,49.75,5,0.61,3.05,5,0.83,4.15,7
1113,452,452.17,7.5361666667,20220506 09:39:48,50.0,5,0.47,2.35,5,0.69,3.45,8
1114,453,453.164,7.5527333333,20220506 09:39:49,50.0,5,0.46,2.3,5,0.74,3.7,9
1115,454,454.168,7.5694666667,20220506 09:39:50,51.0,5,0.4,2.0,5,0.57,2.85,10
1116,455,455.165,7.5860833333,20220506 09:39:51,51.25,5,0.4,2.0,5,0.56,2.8,11
1117,456,456.167,7.6027833333,20220506 09:39:52,50.75,5,0.4,2.0,5,0.68,3.4,12
1118,457,457.165,7.6194166667,20220506 09:39:53,50.75,5,0.4,2.0,5,0.49,2.45,13
1119,458,458.169,7.63615,20220506 09:39:54,51.0,5,0.4,2.0,5,0.41,2.05,14
1120,459,459.165,7.65275,20220506 09:39:55,50.75,5,0.4,2.0,5,0.69,3.45,15
1121,460,460.167,7.66945,20220506 09:39:56,50.25,5,0.44,2.2,5,0.77,3.85,16
1122,461,461.164,7.6860666667,20220506 09:39:57,50.75,5,0.4,2.0,5,0.49,2.45,17
1123,462,462.169,7.7028166667,20220506 09:39:58,51.0,5,0.4,2.0,5,0.52,2.6,18
1124,463,463.166,7.7194333333,20220506 09:39:59,51.25,5,0.4,2.0,5,0.65,3.25,19
1125,464,464.167,7.7361166667,20220506 09:40:00,51.25,5,0.45,2.25,5,0.49,2.45,20
1126,465,465.164,7.7527333333,20220506 09:40:01,51.5,5,0.4,2.0,5,0.44,2.2,21
1127,466,466.169,7.7694833333,20220506 09:40:02,51.25,5,0.42,2.1,5,0.8,4.0,22
1128,467,467.167,7.7861166667,20220506 09:40:03,51.0,5,0.43,2.15,5,0.65,3.25,23
1129,468,468.167,7.8027833333,20220506 09:40:04,51.5,5,0.4,2.0,5,0.64,3.2,24
1130,469,469.168,7.8194666667,20220506 09:40:05,52.0,5,0.4,2.0,5,0.56,2.8,25
1131,470,470.166,7.8361,20220506 09:40:06,52.25,5,0.4,2.0,5,0.81,4.05,26
1132,471,471.167,7.8527833333,20220506 09:40:07,51.75,5,0.42,2.1,5,0.79,3.95,27
1133,472,472.169,7.8694833333,20220506 09:40:08,52.0,5,0.4,2.0,5,0.51,2.55,28
1134,473,473.169,7.88615,20220506 09:40:09,52.25,5,0.4,2.0,5,0.41,2.05,29
1135,474,474.165,7.90275,20220506 09:40:10,52.75,5,0.4,2.0,5,0.79,3.95,30
1136,475,475.164,7.9194,20220506 09:40:11,52.0,5,0.4,2.0,5,0.79,3.95,31
1137,476,476.168,7.9361333333,20220506 09:40:12,52.5,5,0.4,2.0,5,0.73,3.65,32
1138,477,477.165,7.95275,20220506 09:40:13,52.75,5,0.4,2.0,5,0.67,3.35,33
1139,478,478.169,7.9694833333,20220506 09:40:14,53.0,5,0.4,2.0,5,0.49,2.45,34
1140,479,479.167,7.9861166667,20220506 09:40:15,53.25,5,0.4,2.0,5,0.41,2.05,35
1141,480,480.164,8.0027333333,20220506 09:40:16,53.0,5,0.4,2.0,5,0.79,3.95,36
1142,481,481.168,8.0194666667,20220506 09:40:17,52.5,5,0.4,2.0,5,0.75,3.75,37
1143,482,482.164,8.0360666667,20220506 09:40:18,53.0,5,0.4,2.0,5,0.79,3.95,38
1144,483,483.167,8.0527833333,20220506 09:40:19,53.5,5,0.49,2.45,5,0.64,3.2,39
1145,484,484.167,8.06945,20220506 09:40:20,53.75,5,0.45,2.25,5,0.5,2.5,40
1146,624,624.168,10.4028,20220506 09:42:40,47.5,5,0.4,2.0,5,0.44,2.2,0
1147,625,625.168,10.4194666667,20220506 09:42:41,47.5,5,0.61,3.05,5,0.81,4.05,1
1148,626,626.168,10.4361333333,20220506 09:42:42,47.75,5,0.46,2.3,5,0.49,2.45,2
1149,627,627.167,10.4527833333,20220506 09:42:43,48.25,5,0.47,2.35,5,0.61,3.05,3
1150,628,628.168,10.4694666667,20220506 09:42:44,49.0,5,0.4,2.0,5,0.82,4.1,4
1151,629,629.169,10.48615,20220506 09:42:45,49.75,5,0.5,2.5,5,0.69,3.45,5
1152,630,630.166,10.5027666667,20220506 09:42:46,50.0,5,0.49,2.45,5,0.7,3.5,6
1153,631,631.168,10.5194666667,20220506 09:42:47,50.5,5,0.4,2.0,5,0.69,3.45,7
1154,632,632.167,10.5361166667,20220506 09:42:48,50.75,5,0.45,2.25,5,0.83,4.15,8
1155,633,633.168,10.5528,20220506 09:42:49,50.75,5,0.46,2.3,5,0.84,4.2,9
1156,634,634.168,10.5694666667,20220506 09:42:50,51.25,5,0.4,2.0,5,0.47,2.35,10
1157,635,635.166,10.5861,20220506 09:42:51,51.75,5,0.4,2.0,5,0.82,4.1,11
1158,636,636.164,10.6027333333,20220506 09:42:52,51.25,5,0.5,2.5,5,0.7,3.5,12
1159,637,637.165,10.6194166667,20220506 09:42:53,51.25,5,0.4,2.0,5,0.59,2.95,13
1160,638,638.169,10.63615,20220506 09:42:54,51.75,5,0.4,2.0,5,0.45,2.25,14
1161,639,639.165,10.65275,20220506 09:42:55,51.75,5,0.4,2.0,5,0.79,3.95,15
1162,640,640.165,10.6694166667,20220506 09:42:56,51.5,5,0.43,2.15,5,0.78,3.9,16
1163,641,641.165,10.6860833333,20220506 09:42:57,51.75,5,0.4,2.0,5,0.46,2.3,17
1164,642,642.167,10.7027833333,20220506 09:42:58,52.25,5,0.4,2.0,5,0.41,2.05,18
1165,643,643.164,10.7194,20220506 09:42:59,51.75,5,0.4,2.0,5,0.66,3.3,19
1166,644,644.169,10.73615,20220506 09:43:00,51.5,5,0.43,2.15,5,0.8,4.0,20
1167,645,645.168,10.7528,20220506 09:43:01,51.75,5,0.45,2.25,5,0.49,2.45,21
1168,646,646.165,10.7694166667,20220506 09:43:02,52.25,5,0.4,2.0,5,0.41,2.05,22
1169,647,647.164,10.7860666667,20220506 09:43:03,52.25,5,0.42,2.1,5,0.65,3.25,23
1170,648,648.165,10.80275,20220506 09:43:04,51.75,5,0.4,2.0,5,0.65,3.25,24
1171,649,649.164,10.8194,20220506 09:43:05,52.0,5,0.4,2.0,5,0.65,3.25,25
1172,650,650.165,10.8360833333,20220506 09:43:06,53.0,5,0.4,2.0,5,0.46,2.3,26
1173,651,651.164,10.8527333333,20220506 09:43:07,52.75,5,0.4,2.0,5,0.8,4.0,27
1174,652,652.167,10.86945,20220506 09:43:08,52.5,5,0.41,2.05,5,0.78,3.9,28
1175,653,653.169,10.88615,20220506 09:43:09,53.0,5,0.4,2.0,5,0.49,2.45,29
1176,654,654.165,10.90275,20220506 09:43:10,53.5,5,0.4,2.0,5,0.41,2.05,30
1177,655,655.165,10.9194166667,20220506 09:43:11,53.0,5,0.4,2.0,5,0.79,3.95,31
1178,656,656.167,10.9361166667,20220506 09:43:12,52.75,5,0.4,2.0,5,0.65,3.25,32
1179,657,657.164,10.9527333333,20220506 09:43:13,53.0,5,0.45,2.25,5,0.61,3.05,33
1180,658,658.168,10.9694666667,20220506 09:43:14,53.25,5,0.4,2.0,5,0.8,4.0,34
1181,659,659.165,10.9860833333,20220506 09:43:15,53.5,5,0.41,2.05,5,0.49,2.45,35
1182,660,660.169,11.0028166667,20220506 09:43:16,53.75,5,0.4,2.0,5,0.8,4.0,36
1183,661,661.168,11.0194666667,20220506 09:43:17,53.0,5,0.4,2.0,5,0.81,4.05,37
1184,662,662.169,11.03615,20220506 09:43:18,53.25,5,0.4,2.0,5,0.76,3.8,38
1185,663,663.168,11.0528,20220506 09:43:19,54.0,5,0.4,2.0,5,0.67,3.35,39
1186,664,664.164,11.0694,20220506 09:43:20,54.25,5,0.49,2.45,5,0.71,3.55,40
1187,665,665.168,11.0861333333,20220506 09:43:21,54.5,5,0.4,2.0,5,0.49,2.45,41
1188,805,805.169,13.4194833333,20220506 09:45:41,48.0,5,0.4,2.0,5,0.45,2.25,0
1189,806,806.169,13.43615,20220506 09:45:42,47.75,5,0.4,2.0,5,0.46,2.3,1
1190,807,807.169,13.4528166667,20220506 09:45:43,48.25,5,0.51,2.55,5,0.6,3.0,2
1191,808,808.165,13.4694166667,20220506 09:45:44,48.5,5,0.45,2.25,5,0.69,3.45,3
1192,809,809.168,13.4861333333,20220506 09:45:45,49.0,5,0.4,2.0,5,0.8,4.0,4
1193,810,810.167,13.5027833333,20220506 09:45:46,49.5,5,0.4,2.0,5,0.62,3.1,5
1194,811,811.164,13.5194,20220506 09:45:47,50.5,5,0.51,2.55,5,0.49,2.45,6
1195,812,812.169,13.53615,20220506 09:45:48,50.75,5,0.4,2.0,5,0.57,2.85,7
1196,813,813.169,13.5528166667,20220506 09:45:49,51.0,5,0.45,2.25,5,0.88,4.4,8
1197,814,814.166,13.5694333333,20220506 09:45:50,51.5,5,0.47,2.35,5,0.8,4.0,9
1198,815,815.164,13.5860666667,20220506 09:45:51,52.0,5,0.4,2.0,5,0.49,2.45,10
1199,816,816.167,13.6027833333,20220506 09:45:52,52.0,5,0.4,2.0,5,0.85,4.25,11
1200,817,817.166,13.6194333333,20220506 09:45:53,51.5,5,0.47,2.35,5,0.7,3.5,12
1201,818,818.168,13.6361333333,20220506 09:45:54,52.0,5,0.43,2.15,5,0.49,2.45,13
1202,819,819.165,13.65275,20220506 09:45:55,52.5,5,0.4,2.0,5,0.45,2.25,14
1203,820,820.168,13.6694666667,20220506 09:45:56,52.5,5,0.4,2.0,5,0.79,3.95,15
1204,821,821.166,13.6861,20220506 09:45:57,52.0,5,0.41,2.05,5,0.78,3.9,16
1205,822,822.164,13.7027333333,20220506 09:45:58,51.75,5,0.4,2.0,5,0.48,2.4,17
1206,823,823.167,13.71945,20220506 09:45:59,52.25,5,0.4,2.0,5,0.42,2.1,18
1207,824,824.168,13.7361333333,20220506 09:46:00,52.0,5,0.4,2.0,5,0.66,3.3,19
1208,825,825.166,13.7527666667,20220506 09:46:01,51.75,5,0.45,2.25,5,0.71,3.55,20
1209,826,826.169,13.7694833333,20220506 09:46:02,52.25,5,0.4,2.0,5,0.49,2.45,21
1210,827,827.169,13.78615,20220506 09:46:03,52.75,5,0.4,2.0,5,0.41,2.05,22
1211,828,828.165,13.80275,20220506 09:46:04,52.25,5,0.4,2.0,5,0.78,3.9,23
1212,829,829.165,13.8194166667,20220506 09:46:05,52.0,5,0.4,2.0,5,0.74,3.7,24
1213,830,830.164,13.8360666667,20220506 09:46:06,52.25,5,0.41,2.05,5,0.76,3.8,25
1214,831,831.164,13.8527333333,20220506 09:46:07,52.75,5,0.4,2.0,5,0.54,2.7,26
1215,832,832.164,13.8694,20220506 09:46:08,53.0,5,0.4,2.0,5,0.48,2.4,27
1216,833,833.169,13.88615,20220506 09:46:09,53.0,5,0.4,2.0,5,0.79,3.95,28
1217,834,834.166,13.9027666667,20220506 09:46:10,52.75,5,0.44,2.2,5,0.81,4.05,29
1218,835,835.17,13.9195,20220506 09:46:11,53.75,5,0.4,2.0,5,0.41,2.05,30
1219,836,836.169,13.93615,20220506 09:46:12,53.5,5,0.4,2.0,5,0.43,2.15,31
1220,837,837.167,13.9527833333,20220506 09:46:13,53.0,5,0.4,2.0,5,0.78,3.9,32
1221,838,838.168,13.9694666667,20220506 09:46:14,53.5,5,0.4,2.0,5,0.64,3.2,33
1222,839,839.164,13.9860666667,20220506 09:46:15,54.0,5,0.4,2.0,5,0.67,3.35,34
1223,840,840.169,14.0028166667,20220506 09:46:16,54.0,5,0.4,2.0,5,0.67,3.35,35
1224,841,841.167,14.01945,20220506 09:46:17,54.25,5,0.4,2.0,5,0.41,2.05,36
1225,842,842.169,14.03615,20220506 09:46:18,54.0,5,0.4,2.0,5,0.79,3.95,37
1226,843,843.169,14.0528166667,20220506 09:46:19,53.75,5,0.4,2.0,5,0.8,4.0,38
1227,844,844.169,14.0694833333,20220506 09:46:20,54.25,5,0.4,2.0,5,0.66,3.3,39
1228,845,845.165,14.0860833333,20220506 09:46:21,54.5,5,0.49,2.45,5,0.62,3.1,40
1229,846,846.164,14.1027333333,20220506 09:46:22,54.75,5,0.4,2.0,5,0.52,2.6,41
1230,986,986.164,16.4360666667,20220506 09:48:42,48.0,5,0.4,2.0,5,0.41,2.05,0
1231,987,987.165,16.45275,20220506 09:48:43,48.0,5,0.4,2.0,5,0.52,2.6,1
1232,988,988.165,16.4694166667,20220506 09:48:44,48.5,5,0.63,3.15,5,0.7,3.5,2
1233,989,989.167,16.4861166667,20220506 09:48:45,49.0,5,0.52,2.6,5,0.75,3.75,3
1234,990,990.165,16.50275,20220506 09:48:46,49.5,5,0.4,2.0,5,0.8,4.0,4
1235,991,991.166,16.5194333333,20220506 09:48:47,50.25,5,0.4,2.0,5,0.61,3.05,5
1236,992,992.165,16.5360833333,20220506 09:48:48,51.0,5,0.49,2.45,5,0.49,2.45,6
1237,993,993.164,16.5527333333,20220506 09:48:49,51.25,5,0.41,2.05,5,0.54,2.7,7
1238,994,994.168,16.5694666667,20220506 09:48:50,51.5,5,0.45,2.25,5,0.88,4.4,8
1239,995,995.168,16.5861333333,20220506 09:48:51,51.5,5,0.47,2.35,5,0.77,3.85,9
1240,996,996.166,16.6027666667,20220506 09:48:52,52.25,5,0.4,2.0,5,0.49,2.45,10
1241,997,997.169,16.6194833333,20220506 09:48:53,52.75,5,0.4,2.0,5,0.78,3.9,11
1242,998,998.168,16.6361333333,20220506 09:48:54,52.25,5,0.47,2.35,5,0.75,3.75,12
1243,999,999.169,16.6528166667,20220506 09:48:55,52.5,5,0.45,2.25,5,0.49,2.45,13
1244,1000,1000.164,16.6694,20220506 09:48:56,53.0,5,0.41,2.05,5,0.41,2.05,14
1245,1001,1001.165,16.6860833333,20220506 09:48:57,52.5,5,0.4,2.0,5,0.69,3.45,15
1246,1002,1002.168,16.7028,20220506 09:48:58,52.0,5,0.42,2.1,5,0.66,3.3,16
1247,1003,1003.165,16.7194166667,20220506 09:48:59,52.0,5,0.4,2.0,5,0.49,2.45,17
1248,1004,1004.165,16.7360833333,20220506 09:49:00,52.75,5,0.4,2.0,5,0.41,2.05,18
1249,1005,1005.166,16.7527666667,20220506 09:49:01,52.75,5,0.45,2.25,5,0.43,2.15,19
1250,1006,1006.169,16.7694833333,20220506 09:49:02,52.25,5,0.4,2.0,5,0.74,3.7,20
1251,1007,1007.164,16.7860666667,20220506 09:49:03,52.25,5,0.4,2.0,5,0.68,3.4,21
1252,1008,1008.168,16.8028,20220506 09:49:04,52.75,5,0.4,2.0,5,0.41,2.05,22
1253,1009,1009.168,16.8194666667,20220506 09:49:05,53.0,5,0.4,2.0,5,0.79,3.95,23
1254,1010,1010.166,16.8361,20220506 09:49:06,52.5,5,0.4,2.0,5,0.79,3.95,24
1255,1011,1011.168,16.8528,20220506 09:49:07,52.75,5,0.42,2.1,5,0.82,4.1,25
1256,1012,1012.168,16.8694666667,20220506 09:49:08,53.25,5,0.4,2.0,5,0.55,2.75,26
1257,1013,1013.166,16.8861,20220506 09:49:09,53.5,5,0.4,2.0,5,0.5,2.5,27
1258,1014,1014.164,16.9027333333,20220506 09:49:10,53.0,5,0.4,2.0,5,0.74,3.7,28
1259,1015,1015.169,16.9194833333,20220506 09:49:11,53.25,5,0.4,2.0,5,0.85,4.25,29
1260,1016,1016.167,16.9361166667,20220506 09:49:12,54.0,5,0.4,2.0,5,0.41,2.05,30
1261,1017,1017.165,16.95275,20220506 09:49:13,54.0,5,0.4,2.0,5,0.82,4.1,31
1262,1018,1018.164,16.9694,20220506 09:49:14,53.5,5,0.4,2.0,5,0.65,3.25,32
1263,1019,1019.169,16.98615,20220506 09:49:15,53.75,5,0.44,2.2,5,0.69,3.45,33
1264,1020,1020.164,17.0027333333,20220506 09:49:16,54.0,5,0.4,2.0,5,0.83,4.15,34
1265,1021,1021.164,17.0194,20220506 09:49:17,54.5,5,0.4,2.0,5,0.49,2.45,35
1266,1022,1022.168,17.0361333333,20220506 09:49:18,54.5,5,0.4,2.0,5,0.79,3.95,36
1267,1023,1023.166,17.0527666667,20220506 09:49:19,54.0,5,0.4,2.0,5,0.79,3.95,37
1268,1024,1024.164,17.0694,20220506 09:49:20,54.0,5,0.4,2.0,5,0.62,3.1,38
1269,1025,1025.168,17.0861333333,20220506 09:49:21,54.75,5,0.46,2.3,5,0.68,3.4,39
1270,1026,1026.166,17.1027666667,20220506 09:49:22,54.75,5,0.61,3.05,5,0.58,2.9,40
1271,1027,1027.166,17.1194333333,20220506 09:49:23,55.0,5,0.49,2.45,5,0.49,2.45,41
1272,1167,1167.167,19.4527833333,20220506 09:51:43,48.25,5,0.4,2.0,5,0.41,2.05,0
1273,1168,1168.167,19.46945,20220506 09:51:44,48.25,5,0.46,2.3,5,0.61,3.05,1
1274,1169,1169.168,19.4861333333,20220506 09:51:45,48.5,5,0.49,2.45,5,0.49,2.45,2
1275,1170,1170.169,19.5028166667,20220506 09:51:46,49.0,5,0.47,2.35,5,0.74,3.7,3
1276,1171,1171.167,19.51945,20220506 09:51:47,49.5,5,0.4,2.0,5,0.83,4.15,4
1277,1172,1172.166,19.5361,20220506 09:51:48,50.0,5,0.41,2.05,5,0.7,3.5,5
1278,1173,1173.169,19.5528166667,20220506 09:51:49,51.75,5,0.51,2.55,5,0.66,3.3,6
1279,1174,1174.166,19.5694333333,20220506 09:51:50,51.75,5,0.49,2.45,5,0.64,3.2,7
1280,1175,1175.166,19.5861,20220506 09:51:51,52.0,5,0.4,2.0,5,0.53,2.65,8
1281,1176,1176.165,19.60275,20220506 09:51:52,52.0,5,0.46,2.3,5,0.85,4.25,9
1282,1177,1177.169,19.6194833333,20220506 09:51:53,52.25,5,0.47,2.35,5,0.82,4.1,10
1283,1178,1178.169,19.63615,20220506 09:51:54,52.75,5,0.41,2.05,5,0.68,3.4,11
1284,1179,1179.166,19.6527666667,20220506 09:51:55,53.25,5,0.42,2.1,5,0.41,2.05,12
1285,1180,1180.169,19.6694833333,20220506 09:51:56,53.0,5,0.41,2.05,5,0.57,2.85,13
1286,1181,1181.167,19.6861166667,20220506 09:51:57,52.5,5,0.41,2.05,5,0.76,3.8,14
1287,1182,1182.167,19.7027833333,20220506 09:51:58,52.5,5,0.4,2.0,5,0.49,2.45,15
1288,1183,1183.169,19.7194833333,20220506 09:51:59,53.0,5,0.4,2.0,5,0.42,2.1,16
1289,1184,1184.169,19.73615,20220506 09:52:00,52.25,5,0.41,2.05,5,0.66,3.3,17
1290,1185,1185.165,19.75275,20220506 09:52:01,52.5,5,0.42,2.1,5,0.49,2.45,18
1291,1186,1186.164,19.7694,20220506 09:52:02,53.0,5,0.41,2.05,5,0.41,2.05,19
1292,1187,1187.169,19.78615,20220506 09:52:03,52.75,5,0.4,2.0,5,0.8,4.0,20
1293,1188,1188.167,19.8027833333,20220506 09:52:04,52.75,5,0.42,2.1,5,0.66,3.3,21
1294,1189,1189.168,19.8194666667,20220506 09:52:05,53.0,5,0.4,2.0,5,0.49,2.45,22
1295,1190,1190.164,19.8360666667,20220506 09:52:06,53.5,5,0.4,2.0,5,0.41,2.05,23
1296,1191,1191.169,19.8528166667,20220506 09:52:07,53.25,5,0.4,2.0,5,0.81,4.05,24
1297,1192,1192.168,19.8694666667,20220506 09:52:08,53.0,5,0.41,2.05,5,0.66,3.3,25
1298,1193,1193.166,19.8861,20220506 09:52:09,52.75,5,0.4,2.0,5,0.69,3.45,26
1299,1194,1194.169,19.9028166667,20220506 09:52:10,53.25,5,0.4,2.0,5,0.49,2.45,27
1300,1195,1195.166,19.9194333333,20220506 09:52:11,54.0,5,0.4,2.0,5,0.81,4.05,28
1301,1196,1196.169,19.93615,20220506 09:52:12,53.75,5,0.4,2.0,5,0.79,3.95,29
1302,1197,1197.168,19.9528,20220506 09:52:13,54.0,5,0.4,2.0,5,0.49,2.45,30
1303,1198,1198.178,19.9696333333,20220506 09:52:14,54.5,5,0.42,2.1,5,0.41,2.05,31
1304,1199,1199.165,19.9860833333,20220506 09:52:15,54.5,5,0.41,2.05,5,0.8,4.0,32
1305,1200,1200.169,20.0028166667,20220506 09:52:16,53.75,5,0.4,2.0,5,0.79,3.95,33
1306,1201,1201.169,20.0194833333,20220506 09:52:17,53.75,5,0.41,2.05,5,0.64,3.2,34
1307,1202,1202.167,20.0361166667,20220506 09:52:18,54.0,5,0.4,2.0,5,0.67,3.35,35
1308,1203,1203.166,20.0527666667,20220506 09:52:19,54.25,5,0.4,2.0,5,0.78,3.9,36
1309,1204,1204.169,20.0694833333,20220506 09:52:20,54.5,5,0.4,2.0,5,0.49,2.45,37
1310,1205,1205.168,20.0861333333,20220506 09:52:21,54.5,5,0.41,2.05,5,0.8,4.0,38
1311,1206,1206.166,20.1027666667,20220506 09:52:22,54.5,5,0.4,2.0,5,0.76,3.8,39
1312,1207,1207.166,20.1194333333,20220506 09:52:23,55.0,5,0.41,2.05,5,0.78,3.9,40
1313,1208,1208.167,20.1361166667,20220506 09:52:24,55.25,5,0.58,2.9,5,0.64,3.2,41
1314,1209,1209.17,20.1528333333,20220506 09:52:25,55.5,5,0.41,2.05,5,0.55,2.75,42
1315,1349,1349.166,22.4861,20220506 09:54:45,48.5,5,0.4,2.0,5,0.45,2.25,0
1316,1350,1350.169,22.5028166667,20220506 09:54:46,48.5,5,0.4,2.0,5,0.83,4.15,1
1317,1351,1351.165,22.5194166667,20220506 09:54:47,48.75,5,0.53,2.65,5,0.41,2.05,2
1318,1352,1352.169,22.53615,20220506 09:54:48,49.0,5,0.54,2.7,5,0.64,3.2,3
1319,1353,1353.168,22.5528,20220506 09:54:49,49.0,5,0.49,2.45,5,0.63,3.15,4
1320,1354,1354.165,22.5694166667,20220506 09:54:50,49.5,5,0.47,2.35,5,0.81,4.05,5
1321,1355,1355.169,22.58615,20220506 09:54:51,50.0,5,0.4,2.0,5,0.71,3.55,6
1322,1356,1356.167,22.6027833333,20220506 09:54:52,50.75,5,0.41,2.05,5,0.71,3.55,7
1323,1357,1357.166,22.6194333333,20220506 09:54:53,51.5,5,0.49,2.45,5,0.57,2.85,8
1324,1358,1358.167,22.6361166667,20220506 09:54:54,52.0,5,0.49,2.45,5,0.64,3.2,9
1325,1359,1359.167,22.6527833333,20220506 09:54:55,52.0,5,0.49,2.45,5,0.63,3.15,10
1326,1360,1360.17,22.6695,20220506 09:54:56,52.25,5,0.45,2.25,5,0.88,4.4,11
1327,1361,1361.164,22.6860666667,20220506 09:54:57,52.5,5,0.41,2.05,5,0.78,3.9,12
1328,1362,1362.168,22.7028,20220506 09:54:58,53.25,5,0.41,2.05,5,0.41,2.05,13
1329,1363,1363.167,22.71945,20220506 09:54:59,53.0,5,0.41,2.05,5,0.79,3.95,14
1330,1364,1364.168,22.7361333333,20220506 09:55:00,52.5,5,0.48,2.4,5,0.7,3.5,15
1331,1365,1365.168,22.7528,20220506 09:55:01,52.75,5,0.4,2.0,5,0.49,2.45,16
1332,1366,1366.169,22.7694833333,20220506 09:55:02,53.25,5,0.41,2.05,5,0.41,2.05,17
1333,1367,1367.166,22.7861,20220506 09:55:03,53.0,5,0.4,2.0,5,0.81,4.05,18
1334,1368,1368.168,22.8028,20220506 09:55:04,52.5,5,0.41,2.05,5,0.49,2.45,19
1335,1369,1369.167,22.81945,20220506 09:55:05,53.0,5,0.4,2.0,5,0.42,2.1,20
1336,1370,1370.166,22.8361,20220506 09:55:06,53.0,5,0.4,2.0,5,0.82,4.1,21
1337,1371,1371.164,22.8527333333,20220506 09:55:07,52.5,5,0.41,2.05,5,0.65,3.25,22
1338,1372,1372.165,22.8694166667,20220506 09:55:08,52.75,5,0.41,2.05,5,0.49,2.45,23
1339,1373,1373.168,22.8861333333,20220506 09:55:09,53.25,5,0.41,2.05,5,0.43,2.15,24
1340,1374,1374.167,22.9027833333,20220506 09:55:10,53.25,5,0.41,2.05,5,0.41,3.95,25
1341,1375,1375.165,22.9194166667,20220506 09:55:11,52.75,5,0.4,2.0,5,0.73,3.65,26
1342,1376,1376.167,22.9361166667,20220506 09:55:12,52.75,5,0.4,2.0,5,0.77,3.85,27
